Id,MSZoning,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,CentralAir,Electrical,SaleType,SaleCondition,PoolQC,LogSalePrice,SalePrice,test,MasVnrArea,OverallQual,OverallCond,YearRemodAdd,MSSubClass,LotFrontage,LotArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception
1254,0,0,0,0,0,0,0,6,0,0,0,5,1,0,0,0,1,0,0,0,1,0,,,1,74,6,7,2003,80,78,12090,0,0,585,585,1140,728,0,1868,3,1,3,1,7,1984,477,268,112,0,0,147,0,0,1,2007,3,1,2,3,0,1,1,0,4,1,7,2,2,3,2,6,3,0,3,1,-0.674839696,266.8571429,23,3.166666667
1255,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,1,0,7,5,2006,60,65,8125,0,0,756,756,756,797,0,1553,2,1,3,1,6,2005,615,0,45,0,0,0,0,0,3,2006,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,-0.627951999,258.8333333,1,2.666666667
1256,0,0,0,1,0,0,0,4,0,0,0,5,0,3,3,0,1,0,0,0,0,0,,,1,335,6,5,1976,80,69.79,12328,539,0,473,1012,1034,0,0,1034,1,0,3,1,6,1976,888,0,0,0,0,0,0,0,5,2010,2,1,2,3,2,4,1,0.532608696,2,1,7,0,0,3,2,6,3,0,2,0,-0.820199468,172.3333333,34,3
1257,1,0,1,0,0,0,0,7,0,0,0,6,0,8,9,1,2,1,0,0,0,0,,,1,0,6,5,1950,75,60,9600,319,0,416,735,1134,924,0,2058,1,1,3,1,8,1950,396,0,0,259,0,0,0,0,4,2008,3,1,2,3,0,2,1,0.434013605,1,1,7,3,3,2,1.5,3,2,0,1,1,0.8420205,257.25,91,2.166666667
1258,0,0,0,0,0,0,0,11,0,0,0,1,0,1,1,1,1,0,0,0,0,0,,,1,0,5,7,1950,20,60,7200,534,96,246,876,988,0,0,988,1,0,3,1,6,1950,276,0,80,0,0,0,0,0,5,2007,2,1,2,3,0,2,2,0.719178082,2,1,7,0,0,3,2,6,3,0,1,0,0.795136692,164.6666667,57,1.666666667
1259,0,0,0,0,0,2,0,11,0,0,0,1,1,4,7,1,1,0,0,0,0,0,,,1,0,7,5,1968,20,93,11160,1065,0,1045,2110,2110,0,0,2110,2,1,3,1,8,1968,522,0,0,0,0,0,0,0,4,2010,2,2,2,3,0,3,1,0.504739336,4,3,7,2,4,3,2,6,3,0,3,1,-0.820199468,263.75,42,3
1260,0,0,0,1,0,2,0,10,0,0,3,1,0,0,2,2,0,0,0,0,0,0,,,1,163,7,5,2003,120,69.79,3136,0,0,1405,1405,1405,0,0,1405,2,0,2,1,6,2003,478,148,36,0,0,0,0,0,3,2006,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,0.122797391,234.1666667,3,2.666666667
1261,0,0,0,0,0,0,0,4,0,0,0,1,0,3,3,1,1,0,0,0,0,0,,,1,0,5,6,1968,20,62,9858,510,0,354,864,874,0,0,874,1,0,3,1,5,1968,288,33,0,0,0,0,0,600,11,2009,2,1,2,3,0,2,1,0.590277778,2,1,7,0,0,3,2,6,3,1.5,2,0,0.795136692,174.8,41,2
1262,0,0,0,1,0,0,0,1,0,0,0,0,0,2,5,1,1,0,0,0,0,0,,,1,0,7,7,2003,60,69.79,17542,125,1031,36,1192,1516,651,0,2167,2,1,3,1,9,1974,518,220,47,0,0,0,0,0,7,2007,2,2,2,3,3,1,3,0.969798658,2,2,7,3,6,3,2,6,3,0.5,3,1,-0.674839696,240.7777778,33,2.666666667
1263,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,1,92,7,5,2004,60,60,6931,0,0,746,746,760,896,0,1656,2,1,3,1,7,2003,397,178,128,0,0,0,0,0,7,2008,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.940496465,236.5714286,5,3.166666667
1264,1,0,0,0,0,0,0,8,0,0,0,2,0,2,5,1,2,0,2,0,0,0,,,1,0,6,6,1950,50,52,6240,425,0,459,884,959,408,0,1367,1,0,3,1,6,1978,560,0,0,0,0,120,0,0,11,2007,2,1,2,2,0,1,1,0.480769231,2,1,7,3,3,3,2,6,3,0,1,0,-0.658603297,227.8333333,76,1.5
1265,0,0,0,1,0,2,0,3,0,0,0,1,1,3,3,0,0,0,0,0,0,0,,,1,554,8,5,1994,20,91,14303,1314,0,672,1986,1987,0,0,1987,2,0,2,1,7,1994,691,262,36,0,0,0,0,0,8,2008,3,2,2,3,3,4,1,0.66163142,4,2,7,2,2,3,2,6,3,0,3,0,0.795136692,283.8571429,14,3
1266,0,0,0,0,0,2,0,15,1,0,0,1,0,2,5,1,0,0,0,0,0,0,,,1,0,5,8,1950,30,56,4060,0,0,864,864,864,0,0,864,1,0,2,1,4,1978,0,0,96,0,0,0,0,0,7,2009,1,1,2,3,0,1,1,0,4,1,7,0,0,3,2,6,3,0,1,0,-0.210984263,216,87,0
1267,0,0,0,1,0,0,0,17,0,0,0,5,0,0,0,2,0,0,0,0,0,0,,,1,182,7,5,2005,80,59,9587,655,0,201,856,1166,0,0,1166,2,0,2,1,5,2005,400,212,0,0,0,0,0,0,7,2008,3,2,2,3,3,4,1,0.765186916,4,2,7,0,0,3,2,6,3,0,3,0,-0.002500395,233.2,3,3
1268,0,0,0,0,0,1,0,11,0,0,0,1,0,3,3,1,1,0,0,0,0,0,,,1,0,6,8,1969,20,65,9750,602,438,14,1054,1054,0,0,1054,1,1,3,1,6,1969,460,180,0,0,0,80,0,0,7,2008,3,1,2,3,0,3,1,0.986717268,3,1,7,0,0,3,2,6,3,0,2,1,-0.6117156,175.6666667,39,2.333333333
1269,0,0,0,3,0,3,0,17,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,6,5,1999,60,69.79,24682,0,0,841,841,892,783,0,1675,2,1,3,1,7,1999,502,0,103,0,0,0,0,0,6,2009,3,1,2,3,0,1,1,0,4,1,7,2,2,3,2,6,3,0,2,1,-0.548591504,239.2857143,10,3.166666667
1270,0,0,0,0,0,0,0,11,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,1,0,5,6,1956,20,80,9600,504,0,546,1050,1050,0,0,1050,1,0,2,1,5,1956,338,0,0,0,0,0,0,0,6,2009,2,1,2,3,0,2,1,0.48,3,1,7,0,0,3,2,6,3,0,1,0,-0.25787196,210,53,1.666666667
1271,0,0,0,0,0,0,0,19,0,0,0,2,0,2,5,1,1,0,2,0,0,0,,,1,0,4,5,1989,50,69.79,11250,0,0,1104,1104,1104,684,0,1788,1,0,5,1,8,1957,304,120,0,0,0,0,0,0,11,2009,2,1,2,3,2,1,1,0,4,1,5,2,4,3,2,6,3,0,2,0,0.64977692,223.5,52,1.666666667
1272,0,0,2,0,0,0,0,8,0,0,0,0,2,2,5,1,0,0,2,0,0,0,,,1,0,6,6,1950,70,60,13515,0,0,764,764,1060,764,0,1824,1,0,3,1,8,1940,520,0,0,126,0,0,0,0,7,2007,2,1,2,3,0,1,1,0,4,1,7,3,3,3,2,6,0,1.5,1,0,0.795136692,228,88,2.166666667
1273,4,0,0,0,0,0,0,11,0,0,3,1,0,1,1,1,0,0,0,2,1,0,,,1,0,6,5,1999,120,34,4060,266,0,1139,1405,1337,0,0,1337,2,0,2,1,5,1998,511,144,68,0,0,0,0,0,8,2008,3,2,2,3,0,4,1,0.189323843,4,2,7,0,0,3,2,6,3,0,3,0,-0.879501865,267.4,10,3
1274,3,0,0,0,0,4,0,5,0,0,3,0,1,1,1,0,0,0,0,0,0,0,,,1,218,7,5,1999,160,35,3735,450,0,241,691,713,739,0,1452,2,1,3,1,6,1999,506,0,34,0,0,0,0,0,3,2006,3,2,2,3,0,4,1,0.651230101,4,2,7,0,0,3,2,6,3,0,3,1,1.993505116,242,7,2.166666667
1275,1,0,0,1,1,0,0,7,1,0,1,6,1,2,5,1,1,1,1,0,0,0,,,1,0,7,4,1950,190,60,10120,0,0,925,925,964,925,0,1889,1,1,4,2,9,1960,308,0,0,264,0,0,0,0,1,2007,2,0,2,3,0,1,1,0,2,1,7,3,3,3,2,6,0,0.5,1,1,0.335102958,209.8888889,97,1.5
1276,0,0,0,1,3,0,0,16,0,0,0,1,1,9,6,1,0,0,0,0,0,0,,,1,0,9,5,2009,20,89,13214,0,0,2002,2002,2018,0,0,2018,2,0,3,1,10,2009,746,144,76,0,0,0,0,0,5,2010,4,3,2,3,3,1,1,0,4,3,7,3,3,3,2,6,3,0,2,0,-0.820199468,201.8,2,3.666666667
1277,0,0,0,1,0,0,1,2,0,0,0,2,0,9,8,0,1,0,0,0,0,0,,,1,632,8,9,1997,50,69.79,14100,192,0,536,728,1968,1479,0,3447,3,1,4,1,11,1982,1014,314,12,0,0,0,0,0,5,2008,2,1,3,3,1,2,1,0.263736264,4,2,7,3,6,3,2,6,3,1.5,3,1,-0.164100454,313.3636364,73,3.166666667
1278,0,0,0,0,0,0,0,11,1,0,0,2,0,1,1,0,1,0,2,0,0,0,,,1,180,5,5,1958,50,78,11344,460,0,414,874,874,650,0,1524,1,1,3,1,7,1958,315,0,0,0,0,0,0,0,7,2007,2,1,2,3,0,2,1,0.526315789,2,1,7,0,0,3,2,6,3,1.5,1,1,-0.820199468,217.7142857,49,1.666666667
1279,0,0,0,1,0,0,0,6,2,0,0,1,1,4,7,1,1,0,0,0,0,0,,,1,0,6,7,1968,20,69.79,9156,0,0,1489,1489,1489,0,0,1489,2,0,3,1,7,1968,462,0,0,0,0,0,0,0,8,2009,2,1,2,3,0,1,1,0,3,2,7,3,3,3,2,6,3,0,2,0,0.138154919,212.7142857,41,2.666666667
1280,0,0,0,1,0,3,0,9,0,0,0,1,1,3,4,0,1,0,0,0,0,0,,,1,114,5,6,1965,20,69.79,13526,560,375,0,935,935,0,0,935,1,0,3,1,5,1965,288,180,0,0,0,0,0,0,11,2006,2,1,2,3,0,2,1,1,2,1,7,0,0,3,2,6,3,0.5,2,0,-0.403231732,187,41,1.666666667
1281,0,0,0,1,0,2,0,15,0,0,0,5,0,7,4,0,1,0,0,0,0,0,,,1,84,6,7,2006,80,124,11512,719,0,300,1019,1357,0,0,1357,1,0,2,1,5,1959,312,0,0,0,0,163,0,0,5,2008,2,1,2,3,2,3,1,0.705593719,3,3,7,3,3,3,2,6,3,1.5,2,0,-0.674839696,271.4,49,2
1282,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2,1,0,0,0,0,0,0,,,1,0,5,6,2003,50,53,5362,0,0,661,661,661,589,0,1250,2,0,3,1,8,1985,552,242,0,81,0,0,0,0,11,2007,2,1,2,3,0,1,1,0,4,1,7,3,3,3,2,6,3,0,2,0,-0.627951999,156.25,97,2.166666667
1283,0,0,0,1,0,3,0,6,0,0,0,0,0,3,4,1,1,0,0,0,0,0,,,1,0,6,6,1972,60,69.79,12936,593,0,130,723,735,660,0,1395,1,1,3,1,6,1972,497,294,116,0,0,0,0,0,12,2009,2,1,2,4,0,2,1,0.820193638,2,1,7,2,2,3,2,6,3,0,1,2,0.940496465,232.5,37,2.333333333
1284,0,0,0,1,0,3,0,6,0,0,0,5,0,3,3,0,1,0,0,0,0,0,,,1,359,6,5,1976,80,69.79,17871,528,0,1152,1680,1724,0,0,1724,1,1,3,1,7,1967,480,0,0,0,0,0,0,0,6,2009,3,1,2,3,2,3,1,0.314285714,1,1,7,3,3,3,2,6,3,0,2,1,-0.96555924,246.2857143,42,2.666666667
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,1,102.75,8,5,2002,60,75,9473,804,0,324,1128,1128,903,0,2031,2,1,3,1,7,2002,577,0,211,0,0,0,0,0,3,2008,3,2,2,3,0,4,1,0.712765957,4,2,7,3,3,3,2,6,3,0,3,1,0.795136692,290.1428571,6,2.666666667
1286,2,0,0,0,0,0,0,13,0,0,0,2,0,1,1,1,1,0,2,2,1,0,,,1,0,4,4,1950,50,60,7500,0,0,698,698,698,430,0,1128,1,0,2,1,6,1980,528,30,0,164,0,0,0,0,4,2010,2,1,3,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,1,0,-0.274108358,188,90,2.5
1287,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,110,7,5,2002,20,67,9808,788,0,785,1573,1573,0,0,1573,2,0,3,1,6,2002,544,0,72,0,0,0,0,0,3,2009,3,2,2,3,0,4,1,0.500953592,4,2,7,0,0,3,2,6,3,0,3,0,-0.26257253,262.1666667,7,2.666666667
1288,0,0,0,1,0,3,0,16,0,0,0,1,1,3,3,0,1,0,0,0,0,0,,,1,54,7,5,1990,20,50,8049,1053,0,256,1309,1339,0,0,1339,2,0,2,1,6,1990,484,0,58,0,0,90,0,0,7,2006,3,1,2,3,0,3,1,0.804430863,2,1,7,2,2,3.5,2.5,8.75,3,0,3,0,-0.674839696,223.1666667,16,3
1289,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,1,0,0,0,0,0,,,1,0,5,7,2008,20,61,8800,532,144,364,1040,1040,0,0,1040,2,0,3,1,5,1977,484,0,0,0,0,288,0,0,9,2009,3,1,2,3,1,1,2,0.65,2,2,7,0,0,3,2,6,3,0,2,0,0.044383414,208,32,2.166666667
1290,0,0,0,0,2,2,0,4,0,0,2,0,3,1,2,1,1,0,0,0,0,0,,,1,0,6,5,1971,90,94,9400,0,0,912,912,912,912,0,1824,2,2,4,2,8,1978,0,128,0,0,0,0,0,0,4,2010,2,1,2,3,2,1,1,0,2,1,7,0,0,3,2,6,3,0,2,2,-0.25787196,228,39,0
1291,0,0,0,0,0,0,0,23,1,0,0,2,0,2,2,1,0,0,0,0,0,0,,,1,0,6,7,1990,50,50,9638,0,0,804,804,1699,748,0,2447,2,0,4,1,10,1969,336,272,0,42,0,116,0,0,3,2010,2,1,2,3,0,1,1,0,4,2,5,3,3,3,2,6,3,0,2,0,-0.674839696,244.7,91,1.5
1292,1,0,0,0,0,0,0,8,0,0,0,2,0,1,1,1,1,0,1,0,0,0,,,1,0,6,6,1950,50,50,6000,0,0,780,780,825,587,0,1412,1,0,4,1,6,1939,280,45,0,0,0,0,0,0,5,2009,2,1,1,3,0,1,1,0,4,1,7,3,3,3,2,6,3,0,1,0,-1.028683336,235.3333333,70,1.5
1293,0,0,0,0,0,0,0,6,1,0,0,1,1,3,3,0,1,0,0,0,0,0,,,1,451,6,5,1963,20,69.79,9790,569,81,678,1328,1328,0,0,1328,1,1,3,1,6,1963,528,0,26,0,0,0,0,0,6,2010,2,1,2,3,0,3,2,0.489457831,2,1,7,3,6,3,2,6,3,0,2,1,1.242751838,221.3333333,47,2.333333333
1294,0,0,0,1,2,0,1,19,0,0,0,1,0,2,5,3,1,0,0,0,0,0,,,1,621,5,5,1964,20,69.79,36500,812,0,812,1624,1582,0,0,1582,2,0,4,1,7,1964,390,168,198,0,0,0,0,0,6,2006,2,1,3,3,2,2,1,0.5,1,1,7,0,0,3,2,6,0,0,2,1,1.242751838,226,42,2.333333333
1295,0,0,0,1,0,0,0,18,0,0,3,1,0,6,6,1,0,0,0,0,0,0,,,1,0,8,5,2000,120,40,5664,1158,0,343,1501,1659,0,0,1659,2,0,2,1,5,2000,499,212,59,0,0,0,0,0,10,2009,3,2,2,3,0,4,1,0.771485676,4,3,7,3.5,3.5,3,2,6,3,0,3,0,-0.820199468,331.8,9,3
1296,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,1,2,0,,,1,788,8,5,2006,60,86,11065,0,0,1085,1085,1120,850,0,1970,2,1,3,1,8,2006,753,177,74,0,0,0,0,0,10,2006,3,2,2,3,1,1,1,0,4,3,7,3,3,3,2,6,3,0,2,1,-0.820199468,246.25,0,3.833333333
1297,0,0,0,1,0,2,0,11,0,0,0,5,1,2,3,0,0,0,0,0,0,0,,,1,86,5,7,1964,80,69.79,14112,1014,0,138,1152,1152,0,0,1152,1,0,3,1,6,1964,484,227,0,0,0,0,0,0,4,2010,2,1,2,3,2,4,1,0.880208333,2,1,7,3,3,3,2,6,3,0,2,0,-0.820199468,192,46,2.666666667
1298,1,0,0,0,0,0,0,22,0,0,4,0,0,6,6,0,1,0,0,0,0,0,,,1,268,5,7,1972,160,21,1680,231,0,399,630,630,672,0,1302,2,1,3,1,6,1972,264,185,0,0,0,0,0,0,2,2009,2,1,2,3,0,3,1,0.366666667,2,1,7,0,0,3,2,6,3,0,2,1,-0.274108358,217,37,1.5
1299,1,0,0,0,0,2,0,7,0,0,0,0,0,2,5,1,5,1,0,0,0,0,,,1,0,5,4,1965,70,60,6600,0,0,994,994,1378,994,0,2372,2,0,4,2,11,1985,432,0,287,0,0,0,0,0,12,2009,2,1,2,3,0,1,1,0,2,1,5,0,0,3,2,6,3,0,2,0,-0.820199468,215.6363636,117,2
1300,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,1,0,0,0,0,0,0,,,1,0,7,5,1976,60,78,10140,194,0,638,832,832,832,0,1664,2,1,4,1,8,1976,528,0,28,0,0,259,0,0,3,2006,3,1,2,3,0,4,1,0.233173077,2,1,7,2,2,3,2,6,3,1.5,2,1,-0.6117156,208,30,2.666666667
1301,0,0,0,0,0,0,0,15,0,0,0,1,1,5,4,1,1,0,0,0,0,0,,,1,0,5,7,1990,20,60,8172,167,0,697,864,864,0,0,864,1,0,2,1,5,1957,572,0,0,0,0,0,0,0,4,2006,2,1,2,3,0,2,1,0.193287037,2,1,7,0,0,3,2,6,0,0,2,0,-0.6117156,172.8,51,2.166666667
1302,0,0,0,0,0,0,0,11,1,0,0,1,1,3,3,0,1,0,0,0,0,0,,,1,168,5,5,1968,20,70,8400,1016,0,36,1052,1052,0,0,1052,1,1,3,1,5,1968,288,356,0,0,0,0,0,0,11,2006,2,1,2,3,2,2,1,0.965779468,3,1,7,0,0,3,2,6,3,1.5,2,1,-0.210984263,210.4,38,2
1303,0,0,0,0,0,0,0,11,0,0,0,1,1,1,1,0,1,0,0,0,0,0,,,1,148,5,6,1963,20,80,8700,776,0,344,1120,1128,0,0,1128,2,0,3,1,6,1963,525,192,20,123,0,0,0,0,12,2008,2,1,3,3,1,3,1,0.692857143,3,1,7,0,0,3,2,6,3,0.5,3,0,-0.100976359,188,45,2.666666667
1304,1,0,0,0,0,0,0,15,0,0,3,4,0,0,0,0,0,0,0,1,2,0,,,1,82,6,5,2006,180,35,3675,547,0,0,547,1072,0,0,1072,2,0,2,1,5,2005,525,0,44,0,0,0,0,0,6,2006,3,1,2,3,3,4,1,1,3,1,7,0,0,3,2,6,3,0,3,0,0.795136692,214.4,1,3
1305,0,0,0,0,0,0,0,11,0,0,0,1,1,4,7,1,1,0,0,0,0,0,,,1,0,5,7,1994,20,75,7500,340,906,0,1246,1246,0,0,1246,1,1,3,1,6,1959,305,218,0,0,0,0,0,0,5,2010,2,1,2,3,0,1,2,1,4,2,7,0,0,3,2,6,3,1.5,2,1,-0.581068191,207.6666667,51,2
1306,0,0,0,1,0,3,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,344,7,5,1999,60,69.79,10762,694,0,284,978,1005,978,0,1983,2,1,3,1,9,1999,490,0,0,0,0,0,0,0,5,2009,3,2,2,3,0,4,1,0.709611452,4,2,7,2,2,3,2,6,3,0,2,1,0.940496465,220.3333333,10,3
1307,0,0,0,1,1,0,0,2,0,0,0,0,0,2,5,1,1,0,0,0,0,0,,,1,0,6,7,1950,70,69.79,7500,547,0,224,771,753,741,0,1494,1,0,3,1,7,1942,213,0,0,0,0,224,0,0,11,2009,2,1,2,3,0,2,1,0.709468223,1,2,7,3,6,3,2,6,2,0,1,0,0.795136692,213.4285714,67,1.666666667
1308,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,391,8,5,1994,60,92,10120,740,0,425,1165,1203,1323,0,2526,2,1,4,1,8,1994,844,309,78,0,0,0,0,0,12,2006,3,2,2,3,0,4,1,0.635193133,4,2,7,2,2,3,2,6,3,0,3,1,0.795136692,315.75,12,3.333333333
1309,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,228,7,5,2005,20,73,8688,0,0,1616,1616,1616,0,0,1616,2,0,3,1,7,2005,834,208,59,0,0,0,0,0,4,2006,3,2,2,3,2,1,1,0,4,2,7,0,0,3,2,6,3,0,2,0,1.643483175,230.8571429,1,3.333333333
1310,1,0,0,0,0,0,0,15,0,0,3,0,0,0,0,2,0,0,0,0,0,0,,,1,117,7,5,2004,160,32,3363,0,0,976,976,976,732,0,1708,2,0,3,1,7,2004,380,0,40,0,0,0,0,0,4,2006,3,2,2,3,0,1,1,0,4,2,1.5,0,0,3,2,6,3,0,2,0,0.795136692,244,2,2.166666667
1311,0,0,0,1,0,2,0,10,0,0,0,1,1,0,0,2,0,0,0,0,0,0,,,1,300,9,5,2007,20,108,13173,1572,0,80,1652,1652,0,0,1652,2,0,2,1,6,2006,840,404,102,0,0,0,0,0,11,2009,4,2,2,3,0,4,1,0.95157385,4,3,7,3.5,7,3,2,6,3,0,3,0,-0.147860167,275.3333333,3,3
1312,0,0,0,1,0,0,0,10,0,0,3,1,0,0,0,2,0,0,0,1,2,0,,,1,94,7,5,2006,120,48,6955,0,0,1368,1368,1368,0,0,1368,2,0,2,1,6,2005,474,132,35,0,0,0,0,0,9,2006,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.100976359,228,1,2.666666667
1313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,1,0,5,5,1995,20,60,8072,746,0,244,990,990,0,0,990,1,0,3,1,5,2000,480,0,64,0,0,0,0,0,5,2009,3,1,3,4,0,3,1,0.753535354,4,1,7,0,0,3,2,6,3,0,2,0,0.091271111,198,15,2.166666667
1314,1,0,0,0,0,0,0,7,0,0,0,1,0,1,1,1,1,0,0,0,0,0,,,1,0,5,7,2005,20,100,12000,144,608,172,924,1122,0,0,1122,1,0,2,1,6,1948,528,0,36,0,0,0,0,0,5,2008,2,1,2,3,0,4,3,0.813852814,4,2,7,0,0,3,2,6,3,1.5,2,0,0.680424329,187,60,2.333333333
1315,0,0,0,0,0,0,0,12,0,0,0,1,0,3,3,0,1,0,0,0,0,0,,,1,88,6,5,1991,20,69.79,7153,1200,0,78,1278,1294,0,0,1294,2,0,3,1,6,1991,496,112,51,0,0,0,0,0,6,2008,3,1,2,3,0,4,1,0.938967136,3,2,7,0,0,3,2,6,3,1.5,3,0,0.795136692,215.6666667,17,2.666666667
1316,0,0,0,0,0,0,0,2,7,0,0,1,0,4,3,1,0,0,0,0,0,0,,,1,0,7,8,2002,20,100,17500,1406,0,496,1902,1902,0,0,1902,2,0,3,1,7,1959,567,0,207,162,0,0,0,0,5,2010,3,2,3,3,2,4,1,0.739221872,2,3,7,2,4,3,2,6,3,0,3,0,1.19586803,271.7142857,51,3
1317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,1,80,7,5,2007,20,68,8814,925,0,349,1274,1274,0,0,1274,2,0,3,1,6,2005,508,264,98,0,0,0,0,0,1,2007,3,2,2,3,0,4,1,0.726059655,4,2,7,0,0,3,2,6,3,0,3,0,1.085856237,212.3333333,2,2.666666667
1318,0,0,0,1,0,0,0,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,,,1,336,8,5,1990,60,69.79,9572,482,0,971,1453,1453,1357,0,2810,2,1,4,1,9,1990,750,500,0,0,0,0,0,0,6,2007,4,2,2,3,0,4,1,0.33172746,4,2,7,3.5,3.5,3.5,2.5,8.75,3,0,2,1,-0.548591504,312.2222222,17,2.666666667
1319,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,165,9,5,1999,60,108,14774,0,0,1393,1393,1422,1177,0,2599,2,1,4,1,10,1999,779,668,30,0,0,0,0,0,5,2010,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,-0.930211261,259.9,11,3.833333333
1320,0,0,0,0,0,0,0,15,0,0,0,1,1,2,5,1,1,0,0,0,0,0,,,1,0,4,6,1954,20,60,8190,732,0,216,948,948,0,0,948,1,0,3,1,5,1956,280,0,36,0,0,0,0,0,10,2007,2,1,2,3,0,2,1,0.772151899,4,1,7,2,2,3,2,6,3,0,2,0,1.498123403,189.6,53,1.5
1321,0,0,0,0,0,0,0,11,0,0,0,0,0,3,3,1,1,0,0,0,0,0,,,1,0,6,5,1969,60,85,11075,500,276,176,952,1092,1020,0,2112,2,1,4,1,9,1969,576,280,0,0,0,0,0,0,6,2008,1,1,2,3,1,3,1,0.81512605,2,1,7,3,6,3,2,6,3,0,2,1,1.050508257,234.6666667,39,2.333333333
1322,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,,1,270,8,5,2008,20,61,10226,0,0,1622,1622,1630,0,0,1630,2,0,3,1,8,2008,860,172,42,0,0,0,0,0,1,2009,4,2,2,3,3,1,1,0,4,3,7,3,3,3,2,6,3,0,3,0,0.940496465,203.75,1,3.333333333
1323,3,0,2,0,0,2,0,5,0,0,3,1,0,0,0,1,0,0,0,1,2,0,,,1,0,7,5,2007,120,47,4230,0,0,1352,1352,1352,0,0,1352,2,0,2,1,5,2006,466,0,241,0,0,0,0,0,4,2007,4,2,2,4,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.548591504,270.4,1,2.666666667
1324,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,1,178,8,5,2002,20,69.79,14781,0,0,1753,1753,1787,0,0,1787,2,0,3,1,7,2001,748,198,150,0,0,0,0,0,8,2006,3,2,2,3,3,1,1,0,4,2,7,2,2,3,2,6,3,0,2,0,-0.466355828,255.2857143,5,3.333333333
1325,0,0,0,0,1,0,0,15,0,0,0,1,1,2,5,0,0,0,0,0,0,0,,,1,132,4,5,1954,20,75,10215,492,0,372,864,948,0,0,948,1,0,3,1,5,1954,248,0,0,0,0,0,0,0,2,2007,2,1,2,3,0,3,1,0.569444444,4,1,7,0,0,3,2,6,3,0,1,0,-1.621662143,189.6,53,1.666666667
1326,0,0,0,0,0,0,0,11,0,0,0,1,1,4,7,1,1,0,0,0,0,0,,,1,0,6,3,1957,20,70,8400,189,661,628,1478,1478,0,0,1478,1,1,3,1,6,1957,442,114,0,0,0,216,0,0,6,2009,2,1,2,3,0,3,2,0.575101488,3,1,7,3,6,3,2,6,3,0,2,1,0.795136692,246.3333333,52,2.666666667
1327,0,0,0,1,0,2,0,8,1,0,0,1,1,0,0,1,1,1,0,0,0,0,,,1,0,3,6,1950,20,69.79,6627,0,0,0,0,720,0,0,720,1,0,2,1,4,1955,287,0,0,0,0,0,0,0,7,2008,0,1,2,0,0,0,0,0,2,1,7,0,0,3,1.5,4.5,3,0,1,0,-1.409352687,180,59,1.5
