ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default.payment.next.month
25162,40000,2,1,2,27,0,0,0,0,0,0,9663,1200,10696,1337,11855,1906,13424,1500,14018,475,14493,0,0
25163,130000,2,1,2,30,2,3,2,2,0,0,9123,0,8830,1000,9533,1000,10220,600,10353,600,10636,400,1
25164,60000,2,3,2,41,0,0,0,0,0,0,56309,3000,58369,2400,59237,1812,59851,3200,32002,2000,32388,4000,0
25165,250000,2,2,2,28,-1,-1,-1,0,-1,-1,500,3344,3344,2255,2255,1000,3183,2324,2324,1657,1657,1416,0
25166,60000,2,2,2,25,0,0,0,0,0,0,50791,1832,49748,2500,49735,2000,36840,3000,30119,3000,32446,1200,0
25167,390000,2,1,2,27,1,-2,-1,-1,-1,0,0,0,0,6757,6757,0,0,3339,3339,0,3339,0,0
25168,110000,2,3,2,29,1,2,0,0,0,0,23258,0,22591,2000,23920,2000,25217,1100,25600,1000,26036,3000,0
25169,30000,2,2,2,22,0,0,2,0,0,0,27219,3600,28987,0,27849,1400,27451,487,24358,424,21192,0,0
25170,50000,2,3,2,23,0,0,4,3,2,2,44027,8800,52067,0,50977,0,49839,1800,50546,0,49628,3800,0
25171,10000,2,2,2,21,-1,-1,2,0,0,0,8126,1668,8830,1000,8898,1000,9517,170,8505,0,4557,0,0
25172,50000,2,1,2,22,0,0,0,0,0,0,8000,1118,6881,1364,8127,1000,8763,193,8956,89,4224,54,0
25173,80000,2,2,2,22,1,-1,-1,-1,-1,-1,0,2388,2388,164,164,1369,1369,830,830,132,132,428,0
25174,30000,2,2,1,21,0,0,0,0,0,0,28640,1400,29133,1819,30022,1328,30068,709,28829,1101,24935,1102,0
25175,30000,2,1,2,21,1,2,0,0,0,0,33300,0,30920,2326,31889,11406,30278,524,26220,6284,29968,598,1
25176,50000,2,2,1,22,1,1,2,2,2,2,44531,7178,50863,0,49555,1656,34644,944,28867,967,28983,1112,0
25177,50000,2,2,2,22,2,2,2,2,0,0,50583,2300,50974,3000,51688,0,50024,800,29381,808,28957,1200,0
25178,50000,2,3,1,22,1,4,3,2,0,0,20065,1600,21044,0,20433,0,19799,900,19262,700,19124,700,0
25179,10000,2,1,2,22,0,0,0,0,0,0,7302,1330,7857,1300,8827,1250,5622,500,5877,1255,7036,315,0
25180,50000,2,3,2,23,0,0,0,0,0,-1,32789,1500,7006,2000,8880,6700,15088,5000,-574,28103,27529,1032,0
25181,50000,2,2,2,23,1,3,2,0,0,0,7181,0,6908,0,5187,1022,4643,237,3385,100,1839,50,0
25182,10000,2,2,2,22,0,0,-1,-1,0,0,7828,1009,8507,511,511,7696,7696,1000,8696,0,7660,0,0
25183,10000,2,2,2,21,2,0,0,0,-1,-1,9917,1400,8660,1800,9756,1300,8560,800,780,0,0,1900,1
25184,70000,2,2,2,22,0,0,0,0,0,0,66007,2057,57354,2168,58204,2000,58171,2007,47135,2000,44585,2000,0
25185,20000,2,2,2,22,0,0,0,0,0,0,17377,1360,18439,1286,19117,1000,11983,987,11626,39,1970,0,0
25186,30000,2,2,2,22,2,2,2,2,2,0,26243,0,25523,3500,28609,1100,28945,0,28181,1600,29329,2500,0
25187,30000,2,1,2,22,0,0,0,0,0,0,22271,1379,23273,1454,23268,1276,23100,1286,23286,1804,24804,2000,0
25188,50000,2,3,2,23,0,0,0,0,0,0,29496,1503,30504,1493,30785,1393,29405,912,26594,940,26732,1000,0
25189,1.00E+05,2,2,1,22,0,0,0,0,0,0,100192,3000,93394,3000,43004,8000,50196,30000,79217,3000,78771,4000,0
25190,30000,2,2,2,23,0,0,0,0,0,0,22756,5000,27348,2000,28285,2000,14729,500,12935,500,13333,0,0
25191,20000,2,2,2,22,0,0,2,2,2,2,4400,4500,4883,0,2829,1700,3920,0,1997,100,1317,0,1
25192,50000,2,1,2,23,2,2,2,2,2,2,44609,1000,44579,3000,46573,2000,47510,2000,48425,2000,49502,0,1
25193,30000,2,2,1,25,4,3,2,2,3,2,37695,0,35146,2000,34637,2000,34127,0,31641,2000,31344,0,0
25194,30000,2,2,2,23,2,0,0,0,0,0,27216,3003,28420,1482,27929,1703,28920,1001,27997,1500,28378,1845,1
25195,30000,2,2,2,23,0,0,0,0,0,0,23237,10000,23874,5000,26985,3000,29497,2000,29290,3150,28693,0,0
25196,20000,2,2,2,23,1,-1,2,0,0,0,16674,22362,19162,0,18534,8200,18304,369,18473,0,0,0,0
25197,30000,2,2,2,23,2,2,2,2,2,2,12376,1600,13475,0,12973,2700,15144,0,14603,1400,15767,0,1
25198,50000,2,1,2,23,0,0,0,0,0,0,39787,1600,28570,1300,7545,1300,8560,460,8730,350,8791,480,0
25199,80000,2,2,1,23,0,0,0,0,0,-2,54600,3300,56379,2640,55875,1056,7552,0,0,0,0,0,0
25200,30000,2,2,2,24,1,-1,-1,-2,-2,-1,-5,570,565,25,-25,0,-25,4922,4897,6788,6685,0,0
25201,10000,2,2,2,22,2,0,0,0,0,0,7568,1300,8580,1300,8944,1300,8985,602,9301,350,9365,500,0
25202,30000,2,2,2,23,0,0,0,0,0,0,20059,1641,21061,1672,22092,1684,23104,1000,23420,1000,24045,1000,1
25203,20000,2,1,2,24,-1,-1,-1,-2,-2,-2,1908,1405,1278,0,0,0,0,0,0,0,0,0,0
25204,30000,2,2,1,22,0,-1,-1,-1,-1,-1,3118,2414,2411,1260,1260,1181,1179,101,-101,991,890,579,0
25205,120000,2,1,2,23,0,0,0,0,0,0,117035,6000,115624,6000,117204,4000,116835,4000,77926,3000,76993,3500,0
25206,30000,2,1,1,23,0,0,0,0,0,0,20340,1400,21400,1374,22428,1693,23747,1100,24154,2200,25808,0,0
25207,110000,2,2,2,23,-1,-1,-1,-1,-1,0,541,541,541,541,541,941,941,6993,6993,31229,37264,8426,0
25208,30000,2,2,2,23,0,0,0,0,0,2,11284,1503,12294,1529,13320,1240,14031,1802,15593,0,15201,707,0
25209,80000,2,2,2,23,0,0,0,0,0,0,51980,6670,36668,5000,39291,5002,43476,4003,46115,3000,42129,3002,0
25210,20000,2,1,2,23,0,0,0,0,0,0,17849,2000,15356,2080,17146,2000,16319,600,15687,1500,16948,1000,0
25211,170000,2,3,1,23,0,0,0,0,0,0,28615,1446,26410,1690,27654,1208,25211,462,22682,1787,21787,497,0
25212,120000,2,1,2,24,0,0,0,0,0,0,11245,1500,12554,1265,13325,1125,14185,1329,13329,500,10237,3020,0
25213,30000,2,2,2,23,-1,-1,2,-1,0,0,1434,6021,4925,0,390,15736,15736,1000,15525,0,0,0,0
25214,50000,2,1,2,23,0,0,0,0,0,0,49711,2019,50820,2564,41981,1000,2888,0,2640,500,2140,6859,0
25215,2.00E+05,2,2,1,29,1,-2,-1,-1,-1,-1,0,0,0,900,900,900,900,900,900,900,900,900,0
25216,30000,2,1,2,23,0,0,0,0,0,0,14544,1300,15597,1300,16641,1300,17659,700,18066,1000,18775,1000,1
25217,90000,2,2,2,23,0,0,0,0,0,0,11333,4234,11944,6000,7832,3000,7204,3010,6724,5000,7965,3000,0
25218,50000,2,2,2,24,0,0,0,0,0,0,53159,2000,50465,2097,50744,2224,41232,1000,14459,3000,17225,633,0
25219,50000,2,1,2,23,0,0,0,0,0,0,40111,2252,41380,1737,25865,1440,26568,1121,27249,1004,27665,1013,0
25220,150000,2,2,2,24,1,2,0,0,0,0,65542,0,28311,2145,23978,10000,17853,22000,34527,3000,28277,5093,0
25221,10000,2,1,2,24,1,2,0,0,2,2,6779,0,6524,1300,7559,2300,9564,0,9264,900,9862,500,0
25222,130000,2,3,2,24,0,0,0,0,0,0,114466,4600,106911,4500,106971,2802,57434,2050,58593,2800,60504,2300,1
25223,70000,2,2,2,23,-1,-1,-1,-1,0,0,312,1837,1823,326,326,6598,6598,227,6405,1270,7248,1296,0
25224,40000,2,1,2,23,-1,2,2,2,2,2,14310,0,13788,3100,16345,750,16531,500,16467,0,16061,1500,0
25225,2.00E+05,2,2,2,24,0,0,0,0,0,0,52143,1910,53186,3600,55929,141000,194441,5100,146190,5200,141550,5100,0
25226,110000,2,2,2,25,1,2,0,0,0,0,113385,3900,109924,6000,111805,4380,108207,3000,75808,5000,78490,10000,0
25227,80000,2,2,2,25,0,0,2,2,2,2,26855,2386,28789,2998,31026,1183,31401,1400,31986,1139,32468,0,0
25228,90000,2,1,2,24,0,0,0,0,0,0,53173,1324,19825,1339,20840,1638,21023,890,20776,763,21055,769,0
25229,30000,2,2,2,24,0,0,0,0,0,0,27170,2500,27448,2000,27238,2000,27012,1916,26762,1000,25900,1100,0
25230,20000,2,3,2,22,0,0,0,0,0,0,16063,1565,14928,2006,14012,2011,11965,7000,11867,2000,12850,4000,0
25231,30000,2,1,2,24,0,0,0,0,0,0,21540,1358,22236,1696,23574,1705,24583,1037,24915,915,25280,929,0
25232,230000,2,2,2,24,-1,-1,-1,-2,-1,0,1993,2360,2360,0,0,0,0,4135,4135,0,814,2294,1
25233,50000,2,2,2,24,-1,-1,-1,-1,0,-1,1572,1572,1572,1572,1572,6561,6561,102,5091,353,353,27000,0
25234,80000,2,2,2,25,0,0,2,2,2,0,36841,3900,39645,2000,40713,1575,41153,0,40036,1700,40778,3700,1
25235,130000,2,2,2,25,0,0,0,0,0,0,128976,7100,131763,6000,128300,4200,89007,3500,90126,10000,98665,0,0
25236,150000,2,1,2,25,-1,-1,-1,2,2,-2,2784,0,0,594,594,0,594,0,0,0,0,0,1
25237,80000,2,3,1,25,-2,-2,-1,-1,-2,-2,3377,3377,3377,3476,3476,3377,3377,3377,3377,5062,5062,3387,0
25238,140000,2,2,2,26,0,0,0,0,0,2,131335,5864,128760,5756,118310,5868,120719,9275,126470,0,124342,4712,0
25239,150000,2,1,2,26,0,0,0,0,-1,-1,38580,2000,38168,3473,37775,1000,36390,390,390,390,390,390,0
25240,50000,2,2,2,24,0,0,0,0,0,0,50870,1985,49831,2316,47162,1850,47696,1500,36476,1200,32654,5196,0
25241,80000,2,1,2,26,0,0,0,0,0,0,62536,3000,61478,2000,55760,5000,15029,3000,13809,1000,13597,44000,0
25242,130000,2,2,2,25,0,0,2,0,0,0,45134,9000,52180,0,49874,5000,52000,4000,53590,3000,54606,3500,0
25243,40000,2,1,2,26,-1,-1,-1,0,0,-1,1216,776,776,4385,4059,10000,13522,5000,16416,807,807,657,0
25244,140000,2,2,2,24,2,2,2,0,0,0,38661,5000,42699,0,41739,3000,43730,3000,45687,2000,46796,4093,1
25245,30000,2,1,2,25,-1,-1,0,0,0,0,640,30013,29013,2000,27731,1232,28177,1000,20722,0,0,0,0
25246,5.00E+05,2,2,2,25,0,0,0,0,0,0,37797,3050,35510,1543,26463,1215,23503,3717,23918,14014,23937,12042,0
25247,270000,2,2,2,25,0,0,0,0,0,0,38525,2000,39492,2000,33898,2000,35272,2408,37201,1500,31447,2013,0
25248,60000,2,2,2,23,1,2,0,0,0,0,59866,0,58114,3761,25127,1600,21111,881,15892,900,16762,852,0
25249,120000,2,2,2,23,3,2,2,5,5,4,1250,0,1250,0,1250,0,1250,0,1250,0,650,0,0
25250,130000,2,2,2,24,0,0,0,0,0,0,35871,1900,36873,1950,37927,2000,38993,1580,39628,3310,42136,0,0
25251,30000,2,2,2,25,1,2,2,0,0,-1,30937,2500,32627,0,31827,1200,32080,0,30890,990,990,8721,0
25252,290000,2,2,2,25,0,0,0,0,0,0,57445,2000,57025,1800,46484,1400,36232,1000,32149,1000,24004,1000,0
25253,30000,2,1,2,24,2,2,0,0,0,0,23905,0,23244,2000,23578,3000,25871,1000,26143,1000,26724,3500,1
25254,50000,2,2,2,26,0,0,0,0,0,0,50952,2700,50836,2000,50055,2700,50641,1700,40672,1600,39960,1800,0
25255,210000,2,3,2,25,0,0,0,0,0,0,118408,8600,120176,5000,118191,4000,104908,3000,95946,29066,118796,5000,1
25256,30000,2,1,2,23,2,0,0,0,0,0,25366,2000,26554,2000,27435,2000,28270,1500,28632,2400,30193,1100,1
25257,60000,2,2,2,23,0,0,0,2,0,0,22241,2000,22719,4000,25585,0,24053,2000,17154,3000,19316,0,0
25258,50000,2,3,1,23,2,0,0,0,0,0,32847,1941,29705,1263,15445,1600,16782,754,16960,671,17208,831,1
25259,80000,2,1,2,23,-1,-1,-1,-1,-1,-1,740,9052,8956,836,836,836,836,836,836,836,836,3590,0
25260,50000,2,2,2,24,2,2,2,2,2,2,41500,0,39938,2700,41688,4960,45625,1700,45907,0,44662,3000,1
25261,90000,2,2,2,23,1,3,2,0,0,0,39772,0,38836,15,36654,1831,32747,1175,33091,1338,33291,1216,0
25262,50000,2,1,2,23,1,-1,2,0,0,0,-69,7790,7721,0,3079,4095,7095,245,7237,234,6446,266,1
25263,50000,2,1,2,23,2,0,0,0,0,0,49316,4044,49061,2138,47209,1400,47471,431,21571,380,19005,772,1
25264,20000,2,2,2,23,0,0,0,0,0,0,13291,1600,14366,1600,15430,1500,16367,700,16794,800,17323,1000,0
25265,150000,2,2,2,23,0,0,0,0,0,0,167317,10000,166596,10000,165990,6000,161285,6000,156749,5500,151863,5500,0
25266,110000,2,2,2,24,0,0,0,0,0,0,98843,3200,92820,3500,78232,3000,69426,3500,70987,7000,75835,3000,0
25267,140000,2,2,2,24,-1,-1,-1,-2,-1,0,22732,6624,6624,0,-514,0,-1334,3731,2125,0,1606,0,0
25268,30000,2,2,2,25,0,0,0,0,0,0,30523,2000,30554,2000,30593,1700,30619,1200,29146,1300,29823,1300,0
25269,120000,2,2,1,25,0,0,0,0,0,0,52109,1565,43007,3194,33481,1200,28563,6206,24065,0,2802,310,0
25270,80000,2,2,2,25,0,0,0,0,0,0,77440,3500,78418,3000,78015,3500,79571,3000,80121,3000,77304,3000,0
25271,80000,2,2,2,26,0,0,-1,0,0,-1,42933,1000,34555,35476,35476,1000,24657,243,12139,9038,9038,250,0
25272,80000,2,2,2,25,0,0,0,0,0,0,80115,75004,77427,3096,77657,1887,70105,1081,39751,2044,14765,0,0
25273,50000,2,2,1,25,0,-1,-1,-1,0,0,7444,326,326,326,326,15493,15493,284,8210,371,8133,652,0
25274,30000,2,2,2,22,0,0,0,0,0,0,29449,1402,30308,2000,26186,2000,27698,2000,28987,2500,29568,2000,0
25275,80000,2,3,2,22,0,0,0,-1,-1,0,23023,2100,23480,0,0,780,780,23818,23818,1011,23917,1000,0
25276,30000,2,2,2,23,0,0,0,0,0,0,28767,1749,27567,1820,28638,1000,28818,621,29439,354,17685,0,1
25277,50000,2,3,2,23,0,0,0,0,0,0,13385,1200,11493,1800,10236,1000,7896,1211,6211,20000,23315,3754,0
25278,170000,2,1,2,27,-1,0,0,0,0,0,41977,1650,38895,4500,39698,4000,38330,4000,39602,3000,39922,3000,0
25279,80000,2,3,2,27,0,0,0,0,0,0,54184,1500,24393,2000,25924,1300,16558,1000,17280,650,17652,1000,1
25280,210000,2,2,2,26,0,0,0,0,0,-1,15599,1059,11684,1069,2821,1000,2935,38,1895,1078,1078,1078,0
25281,160000,2,1,2,26,1,2,0,0,2,0,100364,0,97863,6497,100535,8001,104382,0,100535,4000,101621,3801,0
25282,150000,2,2,2,26,-1,-1,0,0,-1,-1,242,3180,3180,1747,4900,1000,5207,9119,5313,1027,6340,4,0
25283,70000,2,3,2,24,0,0,0,0,0,0,69039,3000,68609,4000,69217,3200,69327,3000,68582,3000,68677,3000,0
25284,60000,2,3,1,23,2,0,0,0,0,0,60406,2055,57491,2570,59137,1620,59345,1020,29399,1050,29339,1080,0
25285,50000,2,2,2,22,0,0,0,0,0,0,45417,2000,45009,2000,44639,10052,52198,2000,43181,1136,31473,2000,0
25286,140000,2,2,2,26,2,2,2,2,2,2,118425,6000,120970,5600,123141,5000,124622,4800,125865,4800,128479,4700,1
25287,80000,2,2,1,26,2,0,0,0,0,0,78768,3500,79611,4450,80770,2249,53142,1200,55064,2400,28750,1100,0
25288,80000,2,2,1,26,0,0,-1,-1,-1,-2,40216,1400,10400,10935,10935,2324,2318,707,-711,3,-708,45906,0
25289,60000,2,1,2,26,0,0,0,0,0,0,36604,1765,35777,1812,29836,1794,30818,1290,31314,1268,30852,1273,0
25290,2.00E+05,2,1,2,27,0,0,0,0,0,0,86192,15186,67483,10188,58112,1074,23949,209,9270,112,4496,2797,0
25291,1.00E+05,2,1,2,27,0,0,0,0,0,-1,19164,5000,23828,2000,25138,2000,26499,500,26799,1150,1150,0,0
25292,1.00E+05,2,1,2,26,0,0,0,0,0,0,81463,4000,83098,3000,63848,2500,64692,2500,66114,2500,67396,2600,0
25293,80000,2,2,2,26,0,0,0,0,0,0,77760,3100,79248,4700,120697,4800,60989,1200,41023,3260,42663,2000,1
25294,70000,2,2,2,22,0,0,0,0,0,0,72473,3500,72189,3427,71867,3100,64534,1200,33683,1700,32857,1307,0
25295,80000,2,2,2,24,0,0,0,-1,0,-1,19167,3000,10192,2005,7241,3261,3261,3003,6264,891,891,2070,0
25296,60000,2,2,2,24,0,0,0,0,0,0,50840,2100,49592,1847,44412,1837,45402,1139,35704,1254,36524,1387,0
25297,80000,2,2,2,24,0,0,0,0,0,0,72383,3500,73620,2354,53728,2027,31989,800,20058,196,196,184,0
25298,50000,2,2,1,24,0,0,0,0,0,0,48700,2401,47544,2440,47612,2396,48713,1368,49295,1401,49916,1807,0
25299,80000,2,1,2,24,2,0,0,0,0,0,79434,3100,80246,2650,80167,2065,60201,1850,47850,1756,48698,2100,1
25300,30000,2,2,2,23,0,0,0,0,0,0,24607,1700,24430,1600,23881,1287,24234,1296,24853,500,7814,1550,0
25301,50000,2,1,2,25,0,0,0,0,0,0,9162,1500,9818,2000,7161,1500,8377,1000,8789,500,8813,500,0
25302,80000,2,3,2,25,0,0,0,0,0,0,88786,3200,86391,4000,84871,3000,81813,1500,45094,1500,38121,1300,0
25303,20000,2,2,1,21,0,0,0,2,0,0,14326,1252,15334,3124,18206,0,17482,349,34862,297,14860,0,0
25304,80000,2,2,1,25,0,0,0,0,0,0,79029,4000,76009,3200,74908,2230,41646,1300,29297,1410,30057,1000,0
25305,1.00E+05,2,1,2,25,0,0,0,0,0,0,90976,4000,93443,3503,94192,4000,95535,4003,97945,3500,93412,3400,0
25306,30000,2,1,2,25,1,3,2,0,0,0,14717,0,14190,0,12900,2046,11006,0,5584,0,5268,0,1
25307,2.00E+05,2,1,2,25,0,0,0,0,0,-2,183516,6700,179534,7000,134572,3000,61450,0,-200,0,-200,0,0
25308,60000,2,2,2,25,0,0,0,0,0,0,34992,2000,36106,2000,37220,2000,38253,2000,39369,1400,36592,1400,1
25309,170000,2,2,0,24,-1,0,0,0,0,0,44544,2000,37432,2165,38658,2285,35458,500,30143,28500,42215,2000,0
25310,20000,2,1,2,24,0,0,0,0,2,0,15451,1600,16789,2000,18203,4000,19602,0,16121,1500,15321,2000,1
25311,230000,2,1,2,25,0,0,0,0,0,0,35101,5000,35695,5000,11657,3000,13258,669,12459,5000,6886,19000,0
25312,50000,2,2,2,25,3,2,0,0,0,0,66881,0,65115,2092,51010,1460,50342,1167,36025,1209,36778,1645,0
25313,90000,2,2,2,25,0,0,0,2,0,0,103541,5000,100190,8500,99522,0,89674,217,10874,0,0,10610,1
25314,70000,2,1,2,25,0,-1,-1,-1,-2,-2,5328,212,212,42000,41069,0,-367,0,-367,0,-367,0,0
25315,50000,2,1,2,25,0,0,0,0,0,0,44984,3000,47217,3000,47748,2000,46987,2000,47462,1859,48104,3000,0
25316,120000,2,2,2,26,0,0,0,0,0,0,34183,1700,22431,1500,12399,1000,4199,682,3059,0,674,0,0
25317,50000,2,3,2,26,2,2,2,2,2,2,33457,1900,34504,1800,35447,1500,36061,1400,36571,0,35850,3000,1
25318,380000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,292,292,7352,7352,3401,3401,1042,1042,4000,4000,5000,0
25319,140000,2,1,2,27,1,-1,-1,-1,-2,-2,0,2051,2051,446,446,0,0,0,0,0,0,1593,1
25320,2.00E+05,2,2,2,27,0,0,0,0,0,0,157768,6000,108932,5000,110405,10000,90226,5000,88789,5000,92188,5000,0
25321,60000,2,2,2,26,0,0,0,0,0,-2,23911,1668,25181,2000,26513,1500,7028,0,-1073,0,-1073,22000,0
25322,80000,2,3,2,25,0,0,0,0,0,0,80804,3000,81390,3058,81700,9013,79080,2200,59873,2200,60520,2500,0
25323,270000,2,1,2,28,0,0,0,0,0,0,70587,3015,70279,3000,69339,2500,67497,2435,68446,3000,69799,4000,0
25324,150000,2,2,2,28,0,0,0,0,0,0,25639,2000,16213,2000,18075,2000,19902,1000,5331,3950,9281,0,0
25325,260000,2,3,2,27,0,0,0,0,0,0,106164,3834,105133,4523,100606,3154,93022,2025,61746,1709,47819,2011,0
25326,2.00E+05,2,5,1,27,0,0,0,0,0,0,185143,7000,188678,7512,191500,7500,187835,5100,139070,5100,140171,5500,0
25327,90000,2,1,2,27,0,0,0,0,0,0,61799,2400,62561,2518,63069,2514,62643,2100,59265,2500,59046,2500,0
25328,2.00E+05,2,2,1,29,1,2,0,0,0,2,57982,0,55005,2200,54742,1671,54401,3000,42923,0,40365,4600,0
25329,2.00E+05,2,3,2,29,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
25330,30000,2,2,2,25,0,0,2,2,2,2,23657,3300,26568,1600,27456,1200,27915,0,27185,2200,28806,0,1
25331,180000,2,1,2,27,0,0,0,0,0,0,101395,5000,101607,3371,98186,6940,59451,2800,49956,2000,50133,2000,0
25332,30000,2,2,1,28,0,0,0,0,0,0,8704,1300,9698,1488,11022,1498,12032,600,12134,500,12439,750,0
25333,520000,2,1,2,28,-1,0,0,-1,0,0,34167,40054,53319,8011,25689,151509,146903,50263,150656,59491,132050,48326,0
25334,80000,2,3,2,28,-1,-1,-1,-1,-1,-1,1646,4830,4830,4655,4655,17663,15403,5852,5849,2254,2046,1467,0
25335,120000,2,3,1,28,0,0,0,0,0,0,57863,5000,59456,3588,57868,10000,60790,5000,50091,5000,51113,3000,0
25336,360000,2,1,2,27,-1,-1,-1,-1,-1,0,660,663,660,661,658,1100,1095,4953,4948,19,3861,1264,0
25337,50000,2,1,2,27,0,0,0,0,0,0,44402,2000,44977,3000,46546,2400,46033,3023,48656,5000,41674,0,0
25338,2.00E+05,2,2,2,27,0,0,0,0,0,0,108422,3900,106437,4345,109068,6000,112286,3950,77062,0,0,0,0
25339,30000,2,2,2,24,0,0,0,0,0,0,23729,10000,27889,2061,29500,1200,29639,551,27546,0,6718,0,1
25340,50000,2,2,2,24,0,0,2,0,-1,0,16691,3500,15412,0,12420,1329,13156,29328,28315,1049,28908,1186,0
25341,80000,2,1,2,25,-2,-2,-2,-2,-2,-2,4932,2638,2638,2940,2940,2946,2946,9606,9606,2946,2946,3345,0
25342,50000,2,2,2,25,0,0,-1,-1,0,0,40114,1000,22701,390,390,26898,26898,1000,26911,1000,26926,1000,0
25343,120000,2,2,2,26,-1,-1,-1,-1,-1,-1,1682,1929,1929,1682,1682,1682,1682,1682,1682,1682,1682,1674,0
25344,210000,2,5,2,27,1,-2,-1,-1,-2,-2,0,0,0,780,780,0,0,0,0,0,0,0,0
25345,80000,2,2,2,22,0,0,0,0,0,0,76405,2780,77043,3745,79524,1628,75773,596,29126,173,8671,2114,0
25346,50000,2,1,2,25,0,0,0,0,0,0,48408,1774,47563,2100,41319,1609,25110,1000,20478,1000,20258,1000,0
25347,3.00E+05,2,2,2,25,-2,-2,-1,-1,-2,-2,1800,1800,1800,2148,2148,1800,1800,0,0,2635,2635,750,0
25348,1.00E+05,2,1,2,26,0,0,0,0,0,2,2405,1214,3420,1080,4286,1096,5302,1623,6829,0,6574,394,0
25349,80000,2,2,2,26,-1,-1,-1,-1,-1,-1,390,390,390,390,390,0,0,780,780,0,0,0,1
25350,130000,2,1,2,26,-1,-1,-1,-1,-1,-1,1094,1293,1271,1205,1205,1798,1798,299,299,1280,1280,3368,0
25351,80000,2,2,2,27,0,0,0,0,0,0,20540,1985,8985,2287,8941,2287,8564,281,6281,965,6965,18000,0
25352,160000,2,1,2,27,1,-1,0,0,0,0,0,11700,11700,12014,12829,8000,10801,5000,10351,0,3366,1263,1
25353,130000,2,1,2,27,0,0,0,0,0,0,128137,4000,109868,4019,108167,4017,102584,3100,91030,4500,82634,5380,0
25354,30000,2,1,1,23,-1,-1,3,2,0,0,6630,3842,3842,0,3631,0,1950,0,1170,0,1170,0,0
25355,50000,2,1,2,23,0,0,-1,0,0,0,9861,1000,6486,2636,2636,2500,4652,2128,6390,2880,8880,390,0
25356,20000,2,2,2,22,0,0,0,0,0,0,19583,1300,16810,1409,17941,1795,19327,623,19155,512,19422,185,0
25357,140000,2,2,2,23,0,0,0,0,0,0,21001,4000,16400,5000,20729,2000,15583,0,7218,147,7365,1000,0
25358,180000,2,1,2,25,-1,0,0,0,0,0,62798,1867,51923,2501,51935,1271,47383,926,32876,876,28915,3004,0
25359,4.00E+05,2,3,2,26,0,0,0,0,0,0,18256,1300,18245,1229,18447,1120,13574,292,8805,2784,10501,270,0
25360,260000,2,2,2,26,-1,-1,-2,-2,-2,-2,28,288,-288,1236,-604,316,-920,316,-1236,316,-1552,316,0
25361,260000,2,2,2,26,0,0,0,0,0,0,264249,9800,264434,9800,263847,9413,262723,7114,222464,7532,222837,8427,0
25362,180000,2,2,1,26,-1,-1,-1,-1,-1,-1,2406,2410,2410,2057,2057,2392,2392,1483,1483,2161,2161,2181,0
25363,160000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,1900,1900,0,0,2018,2018,0,0
25364,20000,2,2,2,25,2,2,2,2,0,0,17496,0,16923,4000,20319,0,19543,391,19534,386,19320,249,0
25365,30000,2,2,1,25,0,0,0,0,0,0,28848,2000,27932,1524,27474,1401,28351,917,26389,1000,26992,2000,0
25366,250000,2,2,1,25,0,0,0,0,0,0,13358,6000,19102,5000,23681,4000,20869,5000,25490,6000,31258,5000,0
25367,80000,2,1,2,25,0,0,0,0,0,0,40764,2000,41765,1776,42251,5000,46475,3000,48156,5000,50419,2500,0
25368,90000,2,1,2,24,0,0,0,-2,-2,-2,77860,3292,76387,0,0,0,0,0,0,0,0,0,0
25369,50000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,-2000,2000,0
25370,210000,2,1,2,27,-1,0,0,0,2,-1,39397,2000,38683,1985,39210,1300,38986,0,689,2040,2040,4081,0
25371,2.00E+05,2,1,2,27,0,0,0,0,0,0,8666,1224,9737,6500,16013,15000,28720,3607,23607,684,24135,5000,0
25372,320000,2,2,2,28,0,-1,0,0,0,0,10668,44462,44197,12000,36538,2000,34603,1000,31596,1000,30155,5098,0
25373,2.00E+05,2,1,1,32,-2,-2,-2,-2,-2,-2,14202,0,0,505,505,0,0,0,0,0,0,4950,0
25374,80000,2,2,1,27,1,2,2,2,2,-1,3970,0,1603,2191,3740,0,2000,0,0,2096,2096,0,1
25375,140000,2,3,2,26,0,0,0,0,0,0,33236,1785,32971,2012,31206,1536,31730,837,30535,989,28301,782,0
25376,80000,2,1,2,27,0,0,0,0,0,0,78178,3437,77637,3300,73966,3050,71447,5000,66994,2700,66813,2300,0
25377,2.00E+05,2,1,2,29,0,0,-1,-1,-1,0,11347,25000,30478,8082,7892,2580,1961,1357,1357,0,1357,0,0
25378,230000,2,2,2,30,-1,2,-1,-1,-1,-1,2374,0,2165,2154,2154,1966,1966,1966,1966,1966,1966,177,1
25379,230000,2,1,2,28,0,0,0,-2,-2,-1,231591,4650,102650,0,0,0,0,0,0,915,915,4306,0
