,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
1319,1320,20,RL,60,8190,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,Hip,Wd Sdng,Wd Sdng,None,0,CBlock,732,0,216,948,Y,SBrkr,948,0,0,948,1,0,3,1,5,1956,280,0,36,0,0,0,0,,0,10,2007,WD,Normal,119000,2,1,2,3,0,2,1,0.772151899,4,1,7,2,2,3,2,6,3,0,2,0,1.498123403,189.6,53,1.5,11.68687877
1320,1321,60,RL,85,11075,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,Gable,HdBoard,HdBoard,None,0,CBlock,500,276,176,952,Y,SBrkr,1092,1020,0,2112,2,1,4,1,9,1969,576,280,0,0,0,0,0,,0,6,2008,WD,Normal,206900,1,1,2,3,1,3,1,0.81512605,2,1,7,3,6,3,2,6,3,0,2,1,1.050508257,234.6666667,39,2.333333333,12.23999086
1321,1322,20,RL,61,10226,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Gable,VinylSd,VinylSd,Stone,270,PConc,0,0,1622,1622,Y,SBrkr,1630,0,0,1630,2,0,3,1,8,2008,860,172,42,0,0,0,0,,0,1,2009,WD,Normal,295493,4,2,2,3,3,1,1,0,4,3,7,3,3,3,2,6,3,0,3,0,0.940496465,203.75,1,3.333333333,12.59640043
1322,1323,120,FV,47,4230,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2007,Gable,VinylSd,VinylSd,None,0,PConc,0,0,1352,1352,Y,SBrkr,1352,0,0,1352,2,0,2,1,5,2006,466,0,241,0,0,0,0,,0,4,2007,New,Partial,208900,4,2,2,4,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.548591504,270.4,1,2.666666667,12.24961095
1323,1324,20,RL,69.79,14781,Pave,,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,Hip,VinylSd,VinylSd,BrkFace,178,PConc,0,0,1753,1753,Y,SBrkr,1787,0,0,1787,2,0,3,1,7,2001,748,198,150,0,0,0,0,,0,8,2006,WD,Normal,275000,3,2,2,3,3,1,1,0,4,2,7,2,2,3,2,6,3,0,2,0,-0.466355828,255.2857143,5,3.333333333,12.52452638
1324,1325,20,RL,75,10215,Pave,,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,132,PConc,492,0,372,864,Y,SBrkr,948,0,0,948,1,0,3,1,5,1954,248,0,0,0,0,0,0,,0,2,2007,WD,Normal,111000,2,1,2,3,0,3,1,0.569444444,4,1,7,0,0,3,2,6,3,0,1,0,-1.621662143,189.6,53,1.666666667,11.61728548
1325,1326,20,RL,70,8400,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,Hip,BrkFace,BrkFace,None,0,CBlock,189,661,628,1478,Y,SBrkr,1478,0,0,1478,1,1,3,1,6,1957,442,114,0,0,0,216,0,,0,6,2009,WD,Normal,156500,2,1,2,3,0,3,2,0.575101488,3,1,7,3,6,3,2,6,3,0,2,1,0.795136692,246.3333333,52,2.666666667,11.96081129
1326,1327,20,RL,69.79,6627,Pave,,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1950,Hip,VinylSd,VinylSd,None,0,CBlock,0,0,0,0,N,SBrkr,720,0,0,720,1,0,2,1,4,1955,287,0,0,0,0,0,0,,0,7,2008,WD,Normal,72500,0,1,2,0,0,0,0,0,2,1,7,0,0,3,1.5,4.5,3,0,1,0,-1.409352687,180,59,1.5,11.19134184
1327,1328,60,RL,107,10186,Pave,,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,Gable,HdBoard,HdBoard,None,0,PConc,674,0,76,750,Y,SBrkr,1061,862,0,1923,2,1,3,1,8,1992,564,240,39,0,0,0,0,,0,6,2010,WD,Normal,190000,3,2,2,3,0,4,1,0.898666667,4,2,7,2,2,3,2,6,3,0,3,1,1.19586803,240.375,18,2.666666667,12.15477935
1328,1329,30,RL,50,5330,Pave,,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1950,Hip,VinylSd,VinylSd,None,0,CBlock,280,0,140,420,Y,SBrkr,708,0,0,708,1,0,2,1,5,,0,164,0,0,0,0,0,,0,12,2009,WD,Normal,82500,2,0,2,3,0,1,1,0.666666667,3,0,7,0,0,3,2,6,3,0,1,0,-1.174043109,141.6,69,0,11.32055357
1329,1330,20,RL,75,9986,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,BrkFace,428,PConc,0,0,1795,1795,Y,SBrkr,1795,0,0,1795,2,0,2,1,7,2007,895,0,49,0,0,0,0,,0,2,2007,New,Partial,147000,4,2,2,3,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.391695903,256.4285714,1,3.333333333,11.89818787
1330,1331,30,RM,40,3636,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1950,Gable,AsbShng,AsbShng,None,0,BrkTil,0,0,796,796,N,SBrkr,796,0,0,796,1,0,2,1,5,,0,0,0,100,0,0,0,,0,1,2008,WD,Normal,55000,2,1,2,2,0,1,1,0,1,1,7,0,0,3,2,6,0,0.5,1,0,0.249045583,159.2,86,0,10.91508846
1331,1332,30,RH,70,4270,Pave,,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,2006,Gable,MetalSd,MetalSd,None,0,BrkTil,544,0,0,544,Y,SBrkr,774,0,0,774,1,0,3,1,6,,0,0,0,286,0,0,0,,0,5,2007,WD,Normal,79000,2,1,2,3,0,2,1,1,4,2,7,0,0,3,2,6,3,0,1,0,0.347521547,129,76,0,11.27720313
1332,1333,20,RL,60,6600,Pave,,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,2008,Gable,VinylSd,VinylSd,None,0,CBlock,641,0,175,816,Y,SBrkr,816,0,0,816,1,0,3,1,5,1982,264,0,0,0,0,0,0,,0,10,2008,WD,Normal,130500,2,2,3,3,0,3,1,0.785539216,4,2,7,3.5,3.5,3,2,6,3,0.5,1,1,-0.06562449,163.2,26,1.666666667,11.77912851
1333,1334,50,RM,60,10440,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,BrkFace,Wd Sdng,None,0,BrkTil,493,0,1017,1510,Y,SBrkr,1584,1208,0,2792,2,0,5,1,8,1920,520,0,547,0,0,480,0,,1150,6,2008,WD,Normal,256000,3,2,3,3,0,1,1,0.326490066,4,1,3,2,4,2,2,4,3,0.5,2,0,0.940496465,349,88,2.166666667,12.45293272
1334,1335,60,RL,63,9084,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,Hip,VinylSd,VinylSd,None,0,PConc,0,0,935,935,Y,SBrkr,955,677,0,1632,2,1,3,1,8,1998,462,0,28,0,0,0,0,,0,6,2006,WD,Normal,176500,3,1,2,3,0,1,1,0,3,1,7,2,2,3,2,6,3,0,2,1,-0.6117156,204,8,3,12.08107616
1335,1336,20,RL,85,10000,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,Stone,410,PConc,0,0,1588,1588,Y,SBrkr,1588,0,0,1588,2,0,3,1,7,2006,825,144,45,0,0,0,0,,0,12,2007,WD,Normal,227000,3,2,2,4,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.548591504,226.8571429,1,3.333333333,12.3327053
1336,1337,80,RL,55,10780,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,Gable,MetalSd,MetalSd,None,0,CBlock,483,0,428,911,Y,SBrkr,954,0,0,954,1,0,3,1,6,1976,576,0,0,0,0,0,0,,0,7,2006,WD,Normal,132500,2,1,2,3,2,3,1,0.530186608,3,1,7,0,0,3,2,6,3,0,1,0,-0.100976359,159,30,2.166666667,11.79433792
1337,1338,20,RL,67,8877,Pave,,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1958,Gable,MetalSd,MetalSd,None,0,CBlock,690,0,126,816,Y,SBrkr,816,0,0,816,1,0,2,1,3,1958,288,0,0,0,0,0,0,,0,5,2009,WD,Normal,100000,2,1,2,3,1,3,1,0.845588235,4,1,7,3,3,2,1.5,3,3,0,2,0,-0.820199468,272,71,1.5,11.51292546
1338,1339,50,RM,60,7200,Pave,,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1995,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,0,0,803,803,Y,SBrkr,803,557,0,1360,1,1,2,1,6,1951,297,0,65,190,0,0,0,,0,7,2006,WD,Normal,125500,2,1,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0.5,1,1,-0.419468131,226.6666667,68,1.5,11.74006104
1339,1340,160,RM,24,2368,Pave,,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,Gable,HdBoard,HdBoard,None,312,CBlock,765,0,0,765,Y,SBrkr,765,600,0,1365,1,1,3,1,7,1970,440,0,36,0,0,0,0,,0,5,2009,WD,Normal,125000,2,1,2,3,0,1,1,1,2,1,5.5,0,0,3,2,6,3,0,1,1,-0.820199468,195,39,2.333333333,11.73606902
1340,1341,20,RL,80,9650,Pave,,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,Gable,Plywood,Plywood,BrkFace,360,CBlock,686,0,664,1350,Y,SBrkr,1334,0,0,1334,2,0,2,1,6,1977,630,0,16,0,0,0,0,,0,4,2009,WD,Normal,167900,3,1,2,3,0,3,1,0.508148148,2,1,7,2,2,3,2,6,3,0,2,1,-1.476298482,222.3333333,32,2.666666667,12.03112384
1341,1342,90,RL,87,9246,Pave,,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,Gable,Plywood,Plywood,BrkFace,564,CBlock,0,0,1656,1656,Y,SBrkr,1656,0,0,1656,2,0,4,2,8,1973,506,0,211,0,0,0,0,,0,11,2008,WD,Normal,135000,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,2,0,0.795136692,207,35,2.166666667,11.81303006
1342,1343,30,RM,153,4118,Pave,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1950,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,0,0,693,693,N,FuseA,693,0,0,693,1,0,2,1,4,,0,0,20,0,0,0,0,,0,3,2006,WD,Normal,52500,2,1,2,3,0,1,1,0,1,0,7,0,0,3,2,6,0,0,1,0,-0.403231732,173.25,65,0,10.86856845
1343,1344,60,RL,95,13450,Pave,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,VinylSd,VinylSd,None,0,PConc,700,0,216,916,Y,SBrkr,920,941,0,1861,2,1,3,1,8,2002,492,146,91,0,0,0,0,,0,6,2006,WD,Normal,200000,3,2,2,3,0,4,1,0.76419214,4,2,7,0,0,3,2,6,3,0,3,1,-0.96555924,232.625,4,2.833333333,12.20607265
1344,1345,20,RL,120,9560,Pave,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,Hip,MetalSd,MetalSd,None,0,CBlock,360,0,504,864,Y,SBrkr,864,0,0,864,1,0,3,1,5,1972,288,0,0,0,0,0,0,,0,6,2006,WD,Normal,128500,2,1,3,3,1,2,1,0.416666667,4,1,7,0,0,3,2,6,3,0,1,0,0.299754979,172.8,34,2,11.76368418
1345,1346,20,RL,70,8294,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,Gable,MetalSd,MetalSd,None,0,CBlock,0,0,858,858,Y,SBrkr,872,0,0,872,1,0,3,1,5,1974,480,0,0,0,0,0,0,,0,6,2007,WD,Normal,123000,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,1.5,1,0,0.940496465,174.4,36,3.5,11.71993963
1346,1347,20,RL,66,13695,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,Gable,VinylSd,VinylSd,None,0,PConc,814,0,300,1114,Y,SBrkr,1114,0,0,1114,1,0,3,1,6,2004,576,0,78,0,0,0,0,,0,7,2008,WD,Normal,155000,3,1,2,3,0,4,1,0.73070018,4,2,7,0,0,3,2,6,3,0,2,0,-0.466355828,185.6666667,5,2.166666667,11.9511804
1347,1348,60,RL,69.79,9375,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,BrkFace,149,PConc,0,0,1284,1284,Y,SBrkr,1284,885,0,2169,2,1,3,1,7,2002,647,192,87,0,0,0,0,,0,8,2007,WD,Normal,228500,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.795136692,309.8571429,5,2.666666667,12.33929149
1348,1349,50,RL,57,7558,Pave,,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,BrkFace,Stone,None,0,BrkTil,0,0,896,896,Y,SBrkr,1172,741,0,1913,1,1,3,1,9,1929,342,0,0,0,0,0,0,,0,3,2009,WD,Normal,177000,2,1,2,3,0,1,1,0,3,1,7,2,2,2,1.5,3,3,0,1,1,-1.059330746,212.5555556,81,2.166666667,12.08390501
1349,1350,60,RL,85,11103,Pave,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,Gable,VinylSd,VinylSd,None,0,PConc,0,0,728,728,Y,SBrkr,728,728,0,1456,2,1,3,1,8,2006,440,0,0,0,0,0,0,,0,7,2007,New,Partial,155835,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,-0.529479924,182,1,3,11.95655303
1350,1351,30,RM,50,6000,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1950,Hip,MetalSd,MetalSd,None,0,PConc,250,0,710,960,Y,FuseA,960,0,0,960,1,0,2,1,5,1997,308,0,0,168,0,0,0,,0,7,2007,WD,Normal,108500,2,1,2,3,0,3,1,0.260416667,3,0,7,0,0,3,2,6,3,0,1,0,1.19586803,192,87,1.5,11.59450545
1351,1352,20,RL,69.79,20781,Pave,,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,2003,Hip,BrkFace,HdBoard,None,0,CBlock,297,68,1203,1568,Y,SBrkr,2156,0,0,2156,2,0,3,1,9,1968,508,0,80,0,290,0,0,,0,6,2006,WD,Normal,262500,2,1,2,3,0,2,2,0.232780612,2,1,7,3,3,3.5,2,7,3,0,2,0,0.795136692,239.5555556,38,2.666666667,12.47800636
1352,1353,20,RL,93,15306,Pave,,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,Stone,100,PConc,80,0,1652,1732,Y,SBrkr,1776,0,0,1776,2,0,3,1,7,2006,712,0,0,0,0,0,0,,0,5,2007,New,Partial,283463,4,2,2,3,3,4,1,0.046189376,4,2,7,3,3,3,2,6,3,0,3,0,-0.820199468,253.7142857,1,3.666666667,12.55483688
1353,1354,20,RL,69.79,16196,Pave,,IR3,Low,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,Gable,VinylSd,VinylSd,None,0,PConc,1443,0,39,1482,Y,SBrkr,1494,0,0,1494,2,0,3,1,5,1998,514,402,25,0,0,0,0,,0,8,2007,WD,Normal,215000,3,2,2,3,3,4,1,0.973684211,4,2,7,1,1,3,2,6,3,0,3,0,-0.25787196,298.8,9,2.666666667,12.27839331
1354,1355,90,RL,91,11643,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,Gable,MetalSd,MetalSd,BrkFace,368,CBlock,500,0,748,1248,Y,SBrkr,1338,1296,0,2634,2,2,6,2,12,1969,968,0,0,0,0,0,0,,0,8,2009,WD,Normal,200000,2,1,2,3,0,1,1,0.400641026,2,1,7,0,0,3,2,6,3,0,3,3,-0.324817755,219.5,40,3.5,12.20607265
1355,1356,60,RL,70,9247,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,Gable,HdBoard,HdBoard,BrkFace,318,CBlock,319,0,539,858,Y,SBrkr,858,858,0,1716,1,1,4,1,8,1962,490,0,84,0,0,120,0,,0,3,2008,WD,Normal,171000,2,1,2,3,0,2,1,0.371794872,4,1,7,3,3,3,2,6,3,0,1,1,0.940496465,214.5,46,3,12.04941884
1356,1357,50,RM,50,6000,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,2000,Gable,MetalSd,MetalSd,None,0,BrkTil,0,0,698,698,Y,SBrkr,786,390,0,1176,1,0,2,1,4,1999,624,210,0,0,0,0,0,,0,7,2009,WD,Normal,134900,2,2,2,3,0,1,1,0,2,1,7,0,0,3,2,6,0,0,1,0,0.795136692,294,72,2.166666667,11.81228904
1357,1358,50,RL,56,14720,Pave,,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1996,Hip,VinylSd,VinylSd,BrkFace,579,PConc,816,0,1217,2033,Y,SBrkr,2053,1185,0,3238,2,1,4,1,9,1996,666,283,86,0,0,0,0,,0,3,2010,WD,Normal,410000,3,2,2,3,2,4,1,0.401377275,4,2,7,3.5,3.5,3,2,6,3,0,3,1,-0.018740682,359.7777778,15,3.666666667,12.92391244
1358,1359,60,RL,69.79,10316,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,Gable,VinylSd,VinylSd,None,0,PConc,735,0,257,992,Y,SBrkr,992,873,0,1865,2,1,3,1,7,2000,839,0,184,0,0,0,0,,0,6,2008,WD,Normal,235000,3,2,2,3,0,4,1,0.740927419,4,2,7,2,2,3,2,6,3,0,3,1,-0.820199468,266.4285714,8,3.333333333,12.36734079
1359,1360,80,RL,102,10192,Pave,,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1992,Gable,MetalSd,MetalSd,BrkFace,143,CBlock,0,0,570,570,Y,SBrkr,1222,698,0,1920,3,0,4,1,8,1968,487,0,98,0,0,0,0,,0,9,2006,WD,Normal,170000,2,1,2,3,0,1,1,0,3,2,7,2,2,3,2,6,3,1.5,3,0,-0.403231732,240,38,2.666666667,12.04355372
1360,1361,20,RL,69.79,9477,Pave,,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,Gable,HdBoard,HdBoard,BrkFace,65,CBlock,340,0,524,864,Y,SBrkr,892,0,0,892,1,0,3,1,5,1966,264,0,0,0,0,0,0,,0,10,2008,WD,Normal,110000,2,1,2,3,0,2,1,0.393518519,2,1,7,0,0,3,2,6,3,1.5,1,0,0.64977692,178.4,42,2,11.60823564
1361,1362,20,RL,69.79,12537,Pave,,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,2008,Gable,VinylSd,VinylSd,None,0,CBlock,734,0,344,1078,Y,SBrkr,1078,0,0,1078,1,1,3,1,6,1971,500,0,0,0,0,0,0,,0,4,2010,WD,Normal,149900,2,1,2,3,0,4,1,0.680890538,4,1,7,1,1,3,2,6,3,0,2,1,1.643483175,179.6666667,39,3,11.91772368
1362,1363,160,FV,69.79,2117,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,Gable,MetalSd,MetalSd,BrkFace,216,PConc,378,0,378,756,Y,SBrkr,769,804,0,1573,2,1,3,1,5,2000,440,0,32,0,0,0,0,,0,6,2010,WD,Normal,177500,3,2,2,3,0,4,1,0.5,4,2,7,0,0,3,2,6,3,0,2,1,-0.403231732,314.6,10,2.166666667,12.08672589
1363,1364,20,RL,129,16737,Pave,,Reg,Lvl,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,Hip,VinylSd,VinylSd,BrkFace,66,PConc,1447,0,533,1980,Y,SBrkr,1980,0,0,1980,2,0,3,1,8,2004,770,194,45,0,0,0,0,,0,9,2006,WD,Normal,315000,4,2,2,3,2,4,1,0.730808081,4,3,7,3,3,3,2,6,3,0,3,0,1.050508257,247.5,2,3.666666667,12.66032792
1364,1365,70,RL,51,9842,Pave,,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1998,Gable,MetalSd,Wd Sdng,None,0,BrkTil,0,0,612,612,Y,SBrkr,990,1611,0,2601,3,1,4,1,8,1998,621,183,0,301,0,0,0,,0,5,2008,WD,Normal,189000,2,1,2,2,0,1,1,0,4,1,7,0,0,3,2,6,3,0,3,1,-0.757075372,325.125,87,2.833333333,12.14950229
1365,1366,20,RL,124,16158,Pave,,IR1,Low,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,Hip,VinylSd,VinylSd,Stone,16,PConc,1274,0,256,1530,Y,SBrkr,1530,0,0,1530,2,0,3,1,7,2005,430,168,36,0,0,0,0,,0,6,2009,WD,Normal,260000,4,2,2,3,2,3,1,0.832679739,4,2,7,3,3,3,2,6,3,0,3,0,0.299754979,218.5714286,4,3,12.46843691
1366,1367,50,RL,69.79,12513,Pave,,IR1,Lvl,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,2007,Gable,VinylSd,VinylSd,None,0,BrkTil,0,0,715,715,Y,SBrkr,1281,457,0,1738,2,0,4,1,7,1920,368,55,0,0,0,0,0,,0,6,2009,WD,Normal,104900,2,1,3,2,0,1,1,0,3,1,7,3,3,3,2,6,3,0,2,0,0.795136692,248.2857143,89,1.666666667,11.56076279
1367,1368,60,RL,73,8499,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,Gable,VinylSd,VinylSd,None,0,PConc,0,0,616,616,Y,SBrkr,616,796,0,1412,2,1,3,1,6,2007,432,0,36,0,0,0,0,,0,3,2007,New,Partial,156932,3,1,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.795136692,235.3333333,1,3.166666667,11.96356787
1368,1369,160,FV,30,3180,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,Gable,MetalSd,MetalSd,None,0,PConc,0,0,600,600,Y,SBrkr,520,600,80,1200,2,1,2,1,4,2005,480,0,166,0,0,0,0,,0,4,2006,WD,Abnorml,144152,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.795136692,300,1,2.5,11.87862358
1369,1370,60,FV,69.79,7500,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,Gable,VinylSd,VinylSd,None,0,PConc,533,0,281,814,Y,SBrkr,814,860,0,1674,2,1,3,1,7,2000,663,0,96,0,0,0,0,,0,1,2010,WD,Normal,216000,3,2,2,3,0,4,1,0.654791155,4,2,7,0,0,3,2,6,3,0,3,1,-0.403231732,239.1428571,10,2.666666667,12.28303369
1370,1371,60,RL,68,9179,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,Gable,VinylSd,VinylSd,BrkFace,158,PConc,633,0,240,873,Y,SBrkr,882,908,0,1790,2,1,3,1,7,1999,588,0,88,0,0,0,0,,0,6,2008,WD,Abnorml,193000,3,2,2,3,0,4,1,0.725085911,4,2,7,0,0,3,2,6,3,0,3,1,0.64977692,255.7142857,9,2.666666667,12.17044547
1371,1372,160,RM,41,2665,Pave,,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,Gable,CemntBd,CmentBd,None,0,PConc,548,173,36,757,Y,SBrkr,925,550,0,1475,2,0,4,1,6,1977,336,104,26,0,0,0,0,,0,7,2006,WD,Normal,127000,2,1,2,3,0,3,2,0.952443857,4,1,7,2,2,3,2,6,3,0,2,0,0.940496465,245.8333333,29,2,11.75194237
1372,1373,120,RM,69.79,4435,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,BrkFace,170,PConc,685,0,163,848,Y,SBrkr,848,0,0,848,1,0,1,1,4,2003,420,140,0,0,0,0,0,,0,6,2009,WD,Normal,144000,3,2,2,3,2,4,1,0.807783019,4,2,7,0,0,3,2,6,3,0,2,0,-0.164100454,212,6,3,11.87756858
1373,1374,20,RL,48,10635,Pave,,IR2,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,Hip,VinylSd,VinylSd,BrkFace,171,PConc,370,972,315,1657,Y,SBrkr,1668,0,0,1668,2,0,3,1,8,2003,502,0,262,0,0,0,0,,0,5,2010,WD,Normal,232000,3,2,2,3,2,2,4,0.809897405,4,2,7,2,2,3,2,6,3,0,3,0,0.445114751,208.5,7,3,12.35449265
1374,1375,80,RL,80,9600,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1996,Hip,AsbShng,AsbShng,None,0,CBlock,831,0,161,992,Y,SBrkr,1661,0,0,1661,1,0,3,1,8,1955,377,0,28,0,0,178,0,,0,10,2008,WD,Normal,165500,2,1,2,3,2,2,1,0.837701613,3,2,7,2,2,3,2,6,3,0.5,2,0,2.138864889,207.625,53,2.166666667,12.01672647
1375,1376,60,RL,75,9750,Pave,,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,Gable,VinylSd,VinylSd,None,0,PConc,975,0,133,1108,Y,SBrkr,1108,989,0,2097,2,1,3,1,8,1998,583,253,170,0,0,0,0,,0,6,2006,WD,Normal,274300,3,1,2,3,2,4,1,0.879963899,4,2,7,2,2,3,2,6,3,0,3,1,0.795136692,262.125,8,2.5,12.52197768
